Tweet Id,Tweet Date,Follower Count,Account Verified,Favorite Count,Retweets,Tweet Text
1521127131396378624,2022-05-02 13:59:03,324,False,0,6,"b'RT @BTGPactual: RELAT\xc3\x93RIO FOCUS\n\nIPCA \n2022 sobe de 7,65% para 7,89%\n2023 avan\xc3\xa7a de 4,00% para 4,10%\n\nPIB\n2022 sobe de 0,65% para 0,70%\n202\xe2\x80\xa6'"
1521127018502533121,2022-05-02 13:58:37,73,False,1,0,"b'@BTGPactual O HB vai funcionar hoje ainda ou est\xc3\xa1 dif\xc3\xadcil, @BTGPactual?'"
1521126386227986432,2022-05-02 13:56:06,6396,False,0,6,"b'RT @BTGPactual: RELAT\xc3\x93RIO FOCUS\n\nIPCA \n2022 sobe de 7,65% para 7,89%\n2023 avan\xc3\xa7a de 4,00% para 4,10%\n\nPIB\n2022 sobe de 0,65% para 0,70%\n202\xe2\x80\xa6'"
1521125194131193858,2022-05-02 13:51:22,73,False,0,0,"b'Bom dia, @BTGPactual, defina ""temporariamente"" indispon\xc3\xadvel.'"
1521124199334617091,2022-05-02 13:47:24,830,False,0,6,"b'RT @BTGPactual: RELAT\xc3\x93RIO FOCUS\n\nIPCA \n2022 sobe de 7,65% para 7,89%\n2023 avan\xc3\xa7a de 4,00% para 4,10%\n\nPIB\n2022 sobe de 0,65% para 0,70%\n202\xe2\x80\xa6'"
1521123925442375680,2022-05-02 13:46:19,310,False,0,6,"b'RT @BTGPactual: RELAT\xc3\x93RIO FOCUS\n\nIPCA \n2022 sobe de 7,65% para 7,89%\n2023 avan\xc3\xa7a de 4,00% para 4,10%\n\nPIB\n2022 sobe de 0,65% para 0,70%\n202\xe2\x80\xa6'"
1521123315473133570,2022-05-02 13:43:54,118,False,1,0,b'@BTGPactual Tem errado sempre em btg'
1521122826031403009,2022-05-02 13:41:57,429,False,0,6,"b'RT @BTGPactual: RELAT\xc3\x93RIO FOCUS\n\nIPCA \n2022 sobe de 7,65% para 7,89%\n2023 avan\xc3\xa7a de 4,00% para 4,10%\n\nPIB\n2022 sobe de 0,65% para 0,70%\n202\xe2\x80\xa6'"
1521122810898305024,2022-05-02 13:41:53,113,False,0,0,b'E a\xc3\xad @BTGPactual o que est\xc3\xa1 acontecendo com o HB de voc\xc3\xaas ?'
1521109737269612549,2022-05-02 12:49:56,310,False,0,3,"b'RT @BTGPactual: Brasil: IBC-Br +0,34% em fevereiro m/m, abaixo da expectativa (0,4%), com revis\xc3\xa3o altista no m\xc3\xaas anterior (de -1,0% para -0\xe2\x80\xa6'"
1521109454984556545,2022-05-02 12:48:49,6396,False,0,3,"b'RT @BTGPactual: Brasil: IBC-Br +0,34% em fevereiro m/m, abaixo da expectativa (0,4%), com revis\xc3\xa3o altista no m\xc3\xaas anterior (de -1,0% para -0\xe2\x80\xa6'"
1521107495535759362,2022-05-02 12:41:02,938,False,0,3,"b'RT @BTGPactual: Brasil: IBC-Br +0,34% em fevereiro m/m, abaixo da expectativa (0,4%), com revis\xc3\xa3o altista no m\xc3\xaas anterior (de -1,0% para -0\xe2\x80\xa6'"
1521106066846662656,2022-05-02 12:35:21,16,False,0,0,b'No dia 22/04/22 meus recursos na corretora necton foram tranferidos para o BTG e nao c0nsigo ter acesso. Nao \xc3\xa9 muito mas sao minhas economias de 2021. Peco ajuda @BTGPactual @BancoCentralBR @cvmgovbr @invistanecton'
1521104006004756483,2022-05-02 12:27:10,4,False,0,0,"b'@BTGPactual d\xc3\xa1 uma aten\xc3\xa7\xc3\xa3o aos clientes que vieram da Necton ap\xc3\xb3s a migra\xc3\xa7\xc3\xa3o! Eu particularmente estou com problemas, j\xc3\xa1 mandei e-mail, solicitei solu\xc3\xa7\xc3\xa3o via chat e at\xc3\xa9 o momento nada, n\xc3\xa3o obtive nenhuma resposta, j\xc3\xa1 se vai uma semana!!!'"
1521100894510755840,2022-05-02 12:14:48,41,False,0,3,"b'RT @BTGPactual: Morning Call - 2/5\n\n\xe2\x80\xa2Semana tem Super Quarta,com decis\xc3\xb5es do Fed e Copom\n\xe2\x80\xa2Brasil: entra em vigor nova carteira do Ibovespa\xe2\x80\xa6'"
1521094804762992640,2022-05-02 11:50:36,8,False,0,0,b'@BTGPactual @BTGPactual finacia a campanha de @LulaOficial querem a volta da mamata ! Num Hai N\xc3\xa3o. Ele num Hai naaaao ! \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 v\xc3\xa3o aprender a trabalhar seus vagabundos !'
1521094768171929601,2022-05-02 11:50:27,8,False,0,0,b'@BTGPactual @BTGPactual finacia a campanha de @LulaOficial querem a volta da mamata ! Num Hai N\xc3\xa3o. Ele num Hai naaaao ! \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 v\xc3\xa3o aprender a trabalhar seus vagabundos !'
1521094679688888320,2022-05-02 11:50:06,8,False,0,0,b'@BTGPactual @BTGPactual finacia a campanha de @LulaOficial querem a volta da mamata ! Num Hai N\xc3\xa3o. Ele num Hai naaaao ! \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 v\xc3\xa3o aprender a trabalhar seus vagabundos !'
1521094644527996933,2022-05-02 11:49:58,8,False,0,0,b'@BTGPactual @BTGPactual finacia a campanha de @LulaOficial querem a volta da mamata ! Num Hai N\xc3\xa3o. Ele num Hai naaaao ! \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 v\xc3\xa3o aprender a trabalhar seus vagabundos !'
1521094610168299521,2022-05-02 11:49:50,8,False,0,0,b'@BTGPactual @BTGPactual finacia a campanha de @LulaOficial querem a volta da mamata ! Num Hai N\xc3\xa3o. Ele num Hai naaaao ! \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 v\xc3\xa3o aprender a trabalhar seus vagabundos !'
1521093016936718337,2022-05-02 11:43:30,324,False,0,3,"b'RT @BTGPactual: Morning Call - 2/5\n\n\xe2\x80\xa2Semana tem Super Quarta,com decis\xc3\xb5es do Fed e Copom\n\xe2\x80\xa2Brasil: entra em vigor nova carteira do Ibovespa\xe2\x80\xa6'"
1521092901748592641,2022-05-02 11:43:02,310,False,0,3,"b'RT @BTGPactual: Morning Call - 2/5\n\n\xe2\x80\xa2Semana tem Super Quarta,com decis\xc3\xb5es do Fed e Copom\n\xe2\x80\xa2Brasil: entra em vigor nova carteira do Ibovespa\xe2\x80\xa6'"
1521088910398562305,2022-05-02 11:27:11,254,False,0,2,"b'RT @BTGPactual: Investidor estrangeiro saca R$ 1 bi l\xc3\xadquidos da B3 em 27/4, com fluxo no m\xc3\xaas -R$ 5,33 bi. \n\nInvestidor individual retirou R\xe2\x80\xa6'"
1521081346789199872,2022-05-02 10:57:08,1,False,0,0,"b'@BTGPactual provavelmente voc\xc3\xaas s\xc3\xa3o um dos \xc3\xbanicos bancos do Brasil que n\xc3\xa3o se pode antecipar as faturas do cart\xc3\xa3o de cr\xc3\xa9dito, eu quero liberar todo o limite do meu cart\xc3\xa3o e n\xc3\xa3o posso fazer isso, \xc3\xbanica op\xc3\xa7\xc3\xa3o \xc3\xa9 pagar o valor total e o valor fica como b\xc3\xb4nus para pr\xc3\xb3xima fatura'"
1520984498288136193,2022-05-02 04:32:17,216,False,0,0,"b'Finalmente o @BTGPactual colocou o nome BTG no app, n\xc3\xa3o aguentava mais pesquisar por BTG e n\xc3\xa3o encontrar nada pois s\xc3\xb3 estava ""banking"". Gracias'"
1520946648276422657,2022-05-02 02:01:53,45,False,0,0,"b'O bull market dessa semana t\xc3\xa1 muito promissor v\xc3\xa9i ! Muitos call pra essa semana ! Quem n\xc3\xa3o entrou no mercado de investimentos ainda , @BTGPactual t\xc3\xa1 a\xc3\xad esperando voc\xc3\xaas pra ganhar dinheiro !'"
1520825896298553345,2022-05-01 18:02:03,368,False,0,0,b'@BTGPactual bora fazer uma parceria para o R6 Extraction &lt;3'
1520813000424308740,2022-05-01 17:10:49,102,False,0,0,b'@luizknc1 @CelsoRock1 O @BTGPactual trata meu dinheiro sem partido'
1520781554443857920,2022-05-01 15:05:51,8,False,0,0,b'@xpinvestimentos todos conhecem. O \xe2\x80\x9cRouxinol\xe2\x80\x9d canta pra petista a muito tempo. N\xc3\xa3o existe \xe2\x80\x9cmenino prod\xc3\xadgio\xe2\x80\x9d. Existem os \xe2\x80\x9cAmigos do Rei\xe2\x80\x9d. Lembram do \xe2\x80\x9cgaroto prod\xc3\xadgio\xe2\x80\x9d do @BTGPactual ?Pois \xc3\xa9 ! Tooodos amiguinhos do rei petista @LulaOficial . Todos rezando pela volta dos saqueadores https://t.co/C4PLzk0soe'
1520781303683194880,2022-05-01 15:04:52,8,False,0,0,b'@xpinvestimentos todos conhecem. O \xe2\x80\x9cRouxinol\xe2\x80\x9d canta pra petista a muito tempo. N\xc3\xa3o existe \xe2\x80\x9cmenino prod\xc3\xadgio\xe2\x80\x9d. Existem os \xe2\x80\x9cAmigos do Rei\xe2\x80\x9d. Lembram do \xe2\x80\x9cgaroto prod\xc3\xadgio\xe2\x80\x9d do @BTGPactual ?Pois \xc3\xa9 ! Tooodos amiguinhos do rei petista @LulaOficial . Todos rezando pela volta dos saqueadores https://t.co/Fw3b6OvmVB'
1520774504355713025,2022-05-01 14:37:51,8,False,0,0,b'@xpinvestimentos se criou nas costas do povo. Todos n\xc3\xb3s sabemos do \xe2\x80\x9cCanto do Rouxinol\xe2\x80\x9d. Esse suposto \xe2\x80\x9cMenino Prod\xc3\xadgio\xe2\x80\x9d \xc3\xa9 igualzinho o outro do @BTGPactual lembram dele ? Todos apoiando o @LulaOficial https://t.co/BIXGoOHZ6u'
1520774336264736771,2022-05-01 14:37:11,8,False,0,0,b'@xpinvestimentos se criou nas costas do povo. Todos n\xc3\xb3s sabemos do \xe2\x80\x9cCanto do Rouxinol\xe2\x80\x9d. Esse suposto \xe2\x80\x9cMenino Prod\xc3\xadgio\xe2\x80\x9d \xc3\xa9 igualzinho o outro do @BTGPactual lembram dele ? Todos apoiando o @LulaOficial https://t.co/sXIAXlMiS5'
1520750087462395904,2022-05-01 13:00:49,72,False,0,0,b'@tittorocha @giraldirenato @BTGPactual Se soube-se que Btg \xc3\xa9 igual lakakakaka'
1520710678084001792,2022-05-01 10:24:13,207,False,0,0,"b'Eu s\xc3\xb3 queria ver a minha crush mas o camarote do @BTGPactual n\xc3\xa3o deixou...\n\nObrigada, dono de camarote que n\xc3\xa3o libera 1 minuto pra ver as crush... Inimigo do amor n\xc3\xa3o vai ser amigo do seu dinheiro...'"
1520602206944522246,2022-05-01 03:13:12,609,False,0,0,"b'Particularmente, eu acho bom o molusco falar. Deem corda. \xc3\x89 bom para essa classe d banqueiros fazer d conta q s\xc3\xa3o umas tomadas e se ligar no q os aguarda.\nVcs est\xc3\xa3o flertando com seu pr\xc3\xb3prio fracasso.\n@itau, @Bradesco, @santander_br, @bancosafra, @BTGPactual, @CreditSuisse \n...'"
1520600653579657216,2022-05-01 03:07:01,102,False,3,0,b'@giraldirenato Eu mudei para o @BTGPactual muito satisfeito'
1520549097027035137,2022-04-30 23:42:09,101,False,0,0,b'A reuni\xc3\xa3o dos acionistas do @BTGPactual aprovou indica\xc3\xa7\xc3\xa3o de Andr\xc3\xa9 Esteves para presidente do conselho de administra\xc3\xa7\xc3\xa3o da institui\xc3\xa7\xc3\xa3o.\n#bancos #gestaoempresarial #administra\xc3\xa7\xc3\xa3o #negocios #billions #btgpactual #empresas #economicnewsbrasil\nhttps://t.co/X5tBcx8ZY7'
1520471235242700801,2022-04-30 18:32:46,440,False,0,0,b'BTG Pactual seleciona Pick-upau para programa de acelera\xc3\xa7\xc3\xa3o\nAg\xc3\xaancia Ambiental Pick-upau participa do BTG Soma 2022\n\nhttps://t.co/cPy989zNaR\n\n@BTGPactual https://t.co/A4IYnppt4c'
1520469364998295552,2022-04-30 18:25:20,190,False,0,0,"b'@BTGPactual Ok, assim que tiver um tempo tento novamente com o chat de voc\xc3\xaas e venho aqui informar o desfecho. \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb'"
1520462822932729857,2022-04-30 17:59:20,2606,False,0,1,b'RT @IvanciMagno: Recomendo a leitura desse artigo do @BTGPactual sobre o mercado financeiro.\n\nNele voc\xc3\xaa vai entender um pouco sobre o seu f\xe2\x80\xa6'
1520454824399101952,2022-04-30 17:27:33,190,False,0,0,"b'@BTGPactual Pois eu n\xc3\xa3o estou conseguindo cadastrar no rel\xc3\xb3gio, j\xc3\xa1 tentei ajuda pelo chat de voc\xc3\xaas e me foi passado que \xc3\xa9 s\xc3\xb3 um dispositivo pra cada cart\xc3\xa3o. \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'"
1520408302957772800,2022-04-30 14:22:41,262,False,1,1,b'Recomendo a leitura desse artigo do @BTGPactual sobre o mercado financeiro.\n\nNele voc\xc3\xaa vai entender um pouco sobre o seu funcionamento.\n\nhttps://t.co/OG0GiJ5Ggw'
1520408287904256002,2022-04-30 14:22:38,190,False,0,0,"b'Detalhe, o @C6Bank ainda da pra adicionar o f\xc3\xadsico no smart e virtual no rel\xc3\xb3gio, o @BTGPactual nem isso \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'"
1520401623301992449,2022-04-30 13:56:09,190,False,0,0,"b'@C6Bank e @BTGPactual aprendam com a concorr\xc3\xaancia, n\xc3\xa3o adianta de nada liberar carteira digital e n\xc3\xa3o poder ter a disponibilidade em pelo menos 2 dispositivos(smart e rel\xc3\xb3gio) com o mesmo n\xc3\xbamero de cart\xc3\xa3o. Ter que colocar o f\xc3\xadsico em um e o virtual no outro n\xc3\xa3o \xc3\xa9 nada pr\xc3\xa1tico \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'"
1520390890342203393,2022-04-30 13:13:30,67,False,1,0,b'\xf0\x9f\x86\x95Breaking news \n\n#B3 acaba de divulgar  a nova carteira do #Ifix:\n\n\xf0\x9f\x9a\xa9ARRI11  - \xc3\x81trio Asset\n\xf0\x9f\x9a\xa9BTRA11 - @BTGPactual Asset Management \n\xf0\x9f\x9a\xa9FCFL11 - @BTGPactual Asset Management\n\xf0\x9f\x9a\xa9CARE11 - Zion Invest\n\xf0\x9f\x9a\xa9MCHF11  - @MauaCapital \n\xf0\x9f\x9a\xa9SNCI11 - Suno Asset'
1520354901175717889,2022-04-30 10:50:29,106,False,1,0,b'@VEJA @EconomicoRadar @nubank @Bancointer @BTGPactual @n26 @RevolutApp aprendam como um banco N\xc3\x83O deve ser'
1520145663924879361,2022-04-29 20:59:03,310,False,0,3,"b'RT @BTGPactual: IBOV -1,86%, aos 107.876 pontos, com piora pr\xc3\xb3ximo do fechamento em linha com NY. Nasdaq -4,2%, S&amp;P 500 -3,6% e Dow Jones -\xe2\x80\xa6'"
1520141551132975106,2022-04-29 20:42:43,2,False,0,0,b'@BTGPactual Espero que o$ bilh\xc3\xb5e$ de d\xc3\xb3lare$ continuem a entrar no nosso amado Brasil!!!'
1520141322149052416,2022-04-29 20:41:48,888,False,0,3,"b'RT @BTGPactual: IBOV -1,86%, aos 107.876 pontos, com piora pr\xc3\xb3ximo do fechamento em linha com NY. Nasdaq -4,2%, S&amp;P 500 -3,6% e Dow Jones -\xe2\x80\xa6'"
1520139907011952641,2022-04-29 20:36:11,41,False,0,3,"b'RT @BTGPactual: IBOV -1,86%, aos 107.876 pontos, com piora pr\xc3\xb3ximo do fechamento em linha com NY. Nasdaq -4,2%, S&amp;P 500 -3,6% e Dow Jones -\xe2\x80\xa6'"
1520127652052586500,2022-04-29 19:47:29,870,False,0,0,"b'@BTGPactual Minha opini\xc3\xa3o \xc3\xa9 simples: home broker do BTG \xc3\xa9 engessado, pobre e perde de 10 a 0 do que a Necton disponibilizava.'"
1520126779662426116,2022-04-29 19:44:01,870,False,0,0,"b'@BTGPactual N\xc3\xa3o quero conversa com vcs n\xc3\xa3o, deviam ter respeito com quem foi obrigado a migrar. O Home Broker de vcs \xc3\xa9 horroroso, pq n\xc3\xa3o inclu\xc3\xadram a possibilidade da gente poder usar o que tinha na Necton, bem mais personaliz\xc3\xa1vel? T\xc3\xb4 me sentindo no s\xc3\xa9culo passado'"
1520124715343532032,2022-04-29 19:35:49,870,False,0,0,"b'@LucasRi03336148 @invistanecton @Rodrigo_CNPI @BTGPactual Tristeza \xc3\xa9 o home broker lixo do BTG, o da Necton era muito melhor. Stickers pobres, n\xc3\xa3o d\xc3\xa1 pra personalizar nada. Lament\xc3\xa1vel!'"
1520123539264872448,2022-04-29 19:31:08,870,False,0,0,"b'@LuizDiniz4108 @BTGPactual Amigo, e esse home broker lixo? O da Necton dava pra personalizar tudo, tamanho de janela, posi\xc3\xa7\xc3\xb5es, gr\xc3\xa1fico, tudo na mesma tela. O do BTG \xc3\xa9 horr\xc3\xadvel, pior que os HB de banc\xc3\xb5es de 15 anos atr\xc3\xa1s. Pra ver um gr\xc3\xa1fico tem que abrir aba. T\xc3\xb4 puto da cara!'"
1520117780116291586,2022-04-29 19:08:15,33,False,0,0,"b'Tenho conta na XP desde 2016. Estou tentando abrir uma conta digital no @BTGPactual e simplesmente \xc3\xa9 IMPOSS\xc3\x8dVEL! N\xc3\xa3o tenho documento f\xc3\xadsico, o app n\xc3\xa3o aceita o digital, tento entrar em contato com o atendente, fazem DIAS que n\xc3\xa3o funciona o atendimento.. Estou desistindo!! PQP'"
1520116920283979777,2022-04-29 19:04:50,295,False,0,0,b'@BTGPactual Mas o layout preto n\xc3\xa3o vai voltar ficar dispon\xc3\xadvel novamente n\xc3\xa3o?'
1520113479952252931,2022-04-29 18:51:10,361,False,0,2,"b'RT @BTGPactual: Investidor estrangeiro saca R$ 1 bi l\xc3\xadquidos da B3 em 27/4, com fluxo no m\xc3\xaas -R$ 5,33 bi. \n\nInvestidor individual retirou R\xe2\x80\xa6'"
1520098622494416903,2022-04-29 17:52:08,449,False,0,1,"b'RT @finance_quantum: \xf0\x9f\x9a\xa8 Mais de 600 vagas!\n\nE a  gente tamb\xc3\xa9m est\xc3\xa1 aqui, junto com @sunoresearch @BTGPactual @bizcapital e muitas outras!\n\xf0\x9f\x91\x87\xe2\x80\xa6'"
1520091849616240640,2022-04-29 17:25:13,827,False,3,0,b'A\xc3\xa7\xc3\xb5es mais comentadas agora:\n1\xc2\xba #MULT3\n2\xc2\xba #TASA4\n3\xc2\xba #PRIO3\n4\xc2\xba #VIIA3\n5\xc2\xba #SIMH3\n6\xc2\xba #SANB11\n7\xc2\xba #VALE3\n8\xc2\xba #OIBR3\n9\xc2\xba #PETR4\n10\xc2\xba #DMMO3\n\nQuem comentou:\n1\xc2\xba @leiamoneytimes 2\xc2\xba @bmcnewstv 3\xc2\xba @seu_dinheiro_br 4\xc2\xba @BTGPactual 5\xc2\xba @tcapitaladvisor \n\n#bovespa #fintwitbr'
1520091155429478400,2022-04-29 17:22:28,295,False,0,0,"b'Achei bem diferente, mas gostei @BTGPactual . Quero o novo layout logo\n#cartao #black https://t.co/Cw9VIgavk3'"
1520088000855744512,2022-04-29 17:09:55,1053,False,0,5,b'RT @BTGPactual: Morning Call - 29/4\n\n\xe2\x80\xa2Amazon e Apple caem em NY ap\xc3\xb3s resultados\n\xe2\x80\xa2China promete aumentar est\xc3\xadmulos; min\xc3\xa9rio sobe\n\xe2\x80\xa2Brasil: IB\xe2\x80\xa6'
1520054042927546369,2022-04-29 14:54:59,310,False,0,1,"b'RT @BTGPactual: Aliansce Sonae e brMalls celebram acordo para fus\xc3\xa3o; #BRML3 +3% e #ALSO3 +2,2%\n\nIrani  lucra R$ 112,1 mi no 1T22, alta de 9\xe2\x80\xa6'"
1520037375879041033,2022-04-29 13:48:45,4021,False,0,0,"b'@BorbaGabriel @BTGPactual @Nu_invest Estou com dois problemas, mais de trinta e-mails e n\xc3\xa3o resolvem nada. Zerei conta banc\xc3\xa1ria e de investimentos e guardei o cart\xc3\xa3o. N\xc3\xa3o merecem confian\xc3\xa7a.'"
1520027688001589251,2022-04-29 13:10:16,324,False,0,5,b'RT @BTGPactual: Morning Call - 29/4\n\n\xe2\x80\xa2Amazon e Apple caem em NY ap\xc3\xb3s resultados\n\xe2\x80\xa2China promete aumentar est\xc3\xadmulos; min\xc3\xa9rio sobe\n\xe2\x80\xa2Brasil: IB\xe2\x80\xa6'
1520024454679650305,2022-04-29 12:57:25,310,False,0,1,"b'RT @BTGPactual: Brasil: Pnad mostra taxa de desemprego em 11,1% em mar\xc3\xa7o, de 11,4% expectativa e 11,2% anterior. \n\nRendimento m\xc3\xa9dio real ha\xe2\x80\xa6'"
1520012653338501120,2022-04-29 12:10:31,310,False,0,5,b'RT @BTGPactual: Morning Call - 29/4\n\n\xe2\x80\xa2Amazon e Apple caem em NY ap\xc3\xb3s resultados\n\xe2\x80\xa2China promete aumentar est\xc3\xadmulos; min\xc3\xa9rio sobe\n\xe2\x80\xa2Brasil: IB\xe2\x80\xa6'
1520007738524381184,2022-04-29 11:50:59,41,False,0,5,b'RT @BTGPactual: Morning Call - 29/4\n\n\xe2\x80\xa2Amazon e Apple caem em NY ap\xc3\xb3s resultados\n\xe2\x80\xa2China promete aumentar est\xc3\xadmulos; min\xc3\xa9rio sobe\n\xe2\x80\xa2Brasil: IB\xe2\x80\xa6'
1519967644912345088,2022-04-29 09:11:40,7,False,0,5,"b'RT @BTGPactual: IGP-M vem abaixo do esperado em abril, em 1,41% m/m, ante expectativa de 1,70% e 1,74% em mar\xc3\xa7o. Na compara\xc3\xa7\xc3\xa3o anual, 14,66\xe2\x80\xa6'"
1519961910720053248,2022-04-29 08:48:53,5346,False,2,0,b'@kimpaim O @BTGPactual poderia usar esse fundo musical na sua pr\xc3\xb3xima propaganda'
1519807223395926016,2022-04-28 22:34:13,310,False,0,3,"b'RT @BTGPactual: IBOV +0,52%, aos 109.919 pontos, puxado por Vale #VALE3 +2,5%. Destaque: Embraer #EMBR3 +6,5%, ap\xc3\xb3s resultado e guidance.\xe2\x80\xa6'"
1519806851151446028,2022-04-28 22:32:44,1051,False,2,0,"b'O Governo de S\xc3\xa3o Paulo (@governosp) suspendeu por prazo indeterminado o Leil\xc3\xa3o do Rodoanel Norte, por falta de interessados. \n\nEssa seria uma parceria P\xc3\xbablico-privada para a constru\xc3\xa7\xc3\xa3o desse trecho. \n\n#ECOR3 \n\nFonte: @BTGPactual \xe2\x80\x94 App Trader. https://t.co/gKKPbBmDf5'"
1519804972908662784,2022-04-28 22:25:16,1,False,0,3,"b'RT @BTGPactual: Investidor estrangeiro saca R$ 2,5 bi l\xc3\xadquidos da B3 em 26/4, com fluxo no m\xc3\xaas -R$ 4,32 bi. \n\nInvestidor individual ingress\xe2\x80\xa6'"
1519804519667937282,2022-04-28 22:23:28,8,False,0,0,b'@BTGPactual rendimento de 10% do CDI \xc3\xa9 sacanagem. Vamos aumentar isso da\xc3\xad.'
1519795608227299335,2022-04-28 21:48:04,449,False,1,0,"b'@israelfernndes @BTGPactual @Nu_invest Uma treta a\xc3\xad. S\xc3\xb3 dou conselho, n\xc3\xa3o aceite pagar pelo que voc\xc3\xaa tem de gra\xc3\xa7a, menos ainda se ainda pagando o servi\xc3\xa7o for inferior. Banco BTG cobra taxa de corretagem na Bolsa de Valores, n\xc3\xa3o funciona corretamente e n\xc3\xa3o atende as reclama\xc3\xa7\xc3\xb5es dos clientes.'"
1519792461131960327,2022-04-28 21:35:33,117,False,0,0,b'@BorbaGabriel @BTGPactual @Nu_invest N\xc3\xa3o entendi na mas concordo!!'
1519791626738089987,2022-04-28 21:32:14,449,False,2,0,b'Abri conta na corretora do @BTGPactual h\xc3\xa1 um m\xc3\xaas e s\xc3\xb3 consigo operar pelo um dos v\xc3\xa1rios aplicativos do banco no celular. J\xc3\xa1 pedi ajuda e at\xc3\xa9 na ouvidoria eu fui. Ningu\xc3\xa9m sequer respondeu. Amanh\xc3\xa3 volto a cust\xc3\xb3dia pra @Nu_invest e realizo o aporte mensal por l\xc3\xa1 mesmo.'
1519674295525556224,2022-04-28 13:46:00,13668,False,0,5,"b'RT @BTGPactual: IGP-M vem abaixo do esperado em abril, em 1,41% m/m, ante expectativa de 1,70% e 1,74% em mar\xc3\xa7o. Na compara\xc3\xa7\xc3\xa3o anual, 14,66\xe2\x80\xa6'"
1519665918091182080,2022-04-28 13:12:43,1051,False,0,2,"b'RT @BTGPactual: EUA: PIB -1,4% no 1T22,ante expectativa de 1,1% e 6,9% no 4T21. \n\nResultadoreflete contribui\xc3\xa7\xc3\xa3o menor de consumo (2,7% vs 3\xe2\x80\xa6'"
